0.26552, 1.57079637, 2.21102738
0.26552, 1.57079637, 2.21178555
0.26552, 1.57079637, 2.21188259
0.26552, 1.57079637, 2.21464729
0.26552, 1.57079637, 2.21476126
0.26552, 1.57079637, 2.21616554
0.26552, 1.57079637, 2.21717095
0.26552, 1.57079637, 2.21784830
0.26552, 1.57079637, 2.21929884
0.26552, 1.57079637, 2.21976733
0.26552, 1.57079637, 2.22085404
0.26552, 1.57079637, 2.22282362
0.26552, 1.57079637, 2.22283602
0.26552, 1.57079637, 2.22485876
0.26552, 1.57079637, 2.22487068
0.26552, 1.57079637, 2.22675276
0.26552, 1.57079637, 2.22682643
0.26552, 1.57079637, 2.22685933
0.26552, 1.57079637, 2.22892261
0.26552, 1.57079637, 2.22975445
0.26552, 1.57079637, 2.23107219
0.26552, 1.57079637, 2.23246384
0.26552, 1.57079637, 2.23289919
0.26552, 1.57079637, 2.23402786
0.26552, 1.57079637, 2.23500705
0.26552, 1.57079637, 2.23597264
0.26552, 1.57079637, 2.23688364
0.26552, 1.57079637, 2.23775744
0.26552, 1.57079637, 2.23908257
0.26552, 1.57079637, 2.24059987
0.26552, 1.57079637, 2.24078894
0.26552, 1.57079637, 2.24259496
0.26552, 1.57079637, 2.24263358
0.26552, 1.57079637, 2.24517894
0.26552, 1.57079637, 2.24565506
0.26552, 1.57079637, 2.24570489
0.26551, 1.57079637, 2.24573469
0.26552, 1.57079637, 2.24803519
0.26552, 1.57079637, 2.24817061
0.26552, 1.57079637, 2.25014997
0.26552, 1.57079637, 2.25065732
0.26552, 1.57079637, 2.25193048
0.26552, 1.57079637, 2.25194979
0.26552, 1.57079637, 2.25356030
0.26552, 1.57079637, 2.25486159
0.26552, 1.57079637, 2.25666356
0.26552, 1.57079637, 2.25703192
0.26552, 1.57079637, 2.25782490
0.26552, 1.57079637, 2.25970149
0.26552, 1.57079637, 2.25992990
0.26552, 1.57079637, 2.26098871
0.26552, 1.57079637, 2.26255274
0.26552, 1.57079637, 2.26264596
0.26552, 1.57079637, 2.26352596
0.26551, 1.57079637, 2.26352596
0.26552, 1.57079637, 2.26540756
0.26552, 1.57079637, 2.26680279
0.26552, 1.57079637, 2.26763487
0.26552, 1.57079637, 2.26991320
0.26552, 1.57079637, 2.26998949
0.26552, 1.57079637, 2.26998949
0.26552, 1.57079637, 2.27208710
0.26552, 1.57079637, 2.27210760
0.26552, 1.57079637, 2.27370834
0.26552, 1.57079637, 2.27478838
0.26552, 1.57079637, 2.27546692
0.26552, 1.57079637, 2.27730870
0.26552, 1.57079637, 2.27771211
0.26552, 1.57079637, 2.27871966
0.26552, 1.57079637, 2.27973747
0.26552, 1.57079637, 2.28092861
0.26552, 1.57079637, 2.28096151
0.26552, 1.57079637, 2.28185463
0.26552, 1.57079637, 2.28464055
0.26552, 1.57079637, 2.28465509
0.26552, 1.57079637, 2.28669596
0.26552, 1.57079637, 2.28689170
0.26552, 1.57079637, 2.28772902
0.26551, 1.57079637, 2.28778052
0.26552, 1.57079637, 2.29001236
0.26552, 1.57079637, 2.29095793
0.26552, 1.57079637, 2.29187369
0.26552, 1.57079637, 2.29340291
0.26552, 1.57079637, 2.29445601
0.26552, 1.57079637, 2.29445720
0.26552, 1.57079637, 2.29579210
0.26552, 1.57079637, 2.29685974
0.26552, 1.57079637, 2.29789615
0.26552, 1.57079637, 2.29960084
0.26552, 1.57079637, 2.30057383
0.26552, 1.57079637, 2.30067587
0.26552, 1.57079637, 2.30145955
0.26552, 1.57079637, 2.30361199
0.26552, 1.57079637, 2.30367732
0.26552, 1.57079637, 2.30466771
0.26552, 1.57079637, 2.30635238
0.26552, 1.57079637, 2.30766368
0.26552, 1.57079637, 2.30766368
0.26552, 1.57079637, 2.30917835
0.26552, 1.57079637, 2.30973959
0.26552, 1.57079637, 2.31084633
0.26552, 1.57079637, 2.31265736
0.26552, 1.57079637, 2.31269598
0.26552, 1.57079637, 2.31414127
0.26552, 1.57079637, 2.31466103
0.26552, 1.57079637, 2.31585050
0.26552, 1.57079637, 2.31591487
0.26552, 1.57079637, 2.31849766
0.26552, 1.57079637, 2.31857038
0.26552, 1.57079637, 2.32078838
0.26552, 1.57079637, 2.32082462
0.26552, 1.57079637, 2.32082462
0.26552, 1.57079637, 2.32235789
0.26552, 1.57079637, 2.32472348
0.26552, 1.57079637, 2.32472348
0.26552, 1.57079637, 2.32560921
0.26552, 1.57079637, 2.32742786
0.26552, 1.57079637, 2.32749605
0.26552, 1.57079637, 2.32897830
0.26552, 1.57079637, 2.32951713
0.26552, 1.57079637, 2.33078480
0.26551, 1.57079637, 2.33078480
0.26552, 1.57079637, 2.33301783
0.26552, 1.57079637, 2.33388829
0.26552, 1.57079637, 2.33469105
0.26551, 1.57079637, 2.33479309
0.26552, 1.57079637, 2.33759880
0.26552, 1.57079637, 2.33762455
0.26551, 1.57079637, 2.33768439
0.26552, 1.57079637, 2.33951044
0.26552, 1.57079637, 2.34008813
0.26552, 1.57079637, 2.34197330
0.26552, 1.57079637, 2.34242392
0.26552, 1.57079637, 2.34536195
0.26552, 1.57079637, 2.34538794
0.26552, 1.57079637, 2.34586263
0.26552, 1.57079637, 2.34760118
0.26552, 1.57079637, 2.34760308
0.26552, 1.57079637, 2.34971046
0.26552, 1.57079637, 2.34989309
0.26552, 1.57079637, 2.35195565
0.26552, 1.57079637, 2.35199356
0.26552, 1.57079637, 2.35199380
0.26552, 1.57079637, 2.35305619
0.26552, 1.57079637, 2.35473323
0.26552, 1.57079637, 2.35611701
0.26552, 1.57079637, 2.35674763
0.26552, 1.57079637, 2.35762048
0.26552, 1.57079637, 2.35874701
0.26552, 1.57079637, 2.35990238
0.26552, 1.57079637, 2.36084628
0.26552, 1.57079637, 2.36192417
0.26552, 1.57079637, 2.36265683
0.26552, 1.57079637, 2.36419272
0.26552, 1.57079637, 2.36474991
0.26552, 1.57079637, 2.36494613
0.26552, 1.57079637, 2.36695790
0.26552, 1.57079637, 2.36695790
0.26552, 1.57079637, 2.36862111
0.26552, 1.57079637, 2.37032866
0.26552, 1.57079637, 2.37098980
0.26552, 1.57079637, 2.37100649
0.26552, 1.57079637, 2.37264132
0.26552, 1.57079637, 2.37303019
0.26552, 1.57079637, 2.37498260
0.26552, 1.57079637, 2.37546206
0.26552, 1.57079637, 2.37692595
0.26552, 1.57079637, 2.37794805
0.26552, 1.57079637, 2.37957811
0.26552, 1.57079637, 2.38056517
0.26552, 1.57079637, 2.38061976
0.26552, 1.57079637, 2.38170075
0.26552, 1.57079637, 2.38275123
0.26552, 1.57079637, 2.38371563
0.26552, 1.57079637, 2.38538504
0.26552, 1.57079637, 2.38581228
0.26552, 1.57079637, 2.38679218
0.26552, 1.57079637, 2.38770747
0.26552, 1.57079637, 2.38828468
0.26552, 1.57079637, 2.39008284
0.26552, 1.57079637, 2.39072871
0.26552, 1.57079637, 2.39173436
0.26552, 1.57079637, 2.39280200
0.26552, 1.57079637, 2.39285016
0.26552, 1.57079637, 2.39539981
0.26552, 1.57079637, 2.39578938
0.26552, 1.57079637, 2.39766359
0.26552, 1.57079637, 2.39767718
0.26552, 1.57079637, 2.39869499
0.26552, 1.57079637, 2.39999533
0.26552, 1.57079637, 2.40109181
0.26552, 1.57079637, 2.40237045
0.26552, 1.57079637, 2.40287352
0.26552, 1.57079637, 2.40469670
0.26552, 1.57079637, 2.40488577
0.26552, 1.57079637, 2.40488601
0.26552, 1.57079637, 2.40679216
0.26552, 1.57079637, 2.40835500
0.26552, 1.57079637, 2.40885520
0.26552, 1.57079637, 2.41011477
0.26552, 1.57079637, 2.41094780
0.26552, 1.57079637, 2.41094804
0.26552, 1.57079637, 2.41239786
0.26552, 1.57079637, 2.41393924
0.26552, 1.57079637, 2.41491342
0.26552, 1.57079637, 2.41646314
0.26552, 1.57079637, 2.41651654
0.26552, 1.57079637, 2.41785192
0.26552, 1.57079637, 2.41875553
0.26552, 1.57079637, 2.41986847
0.26552, 1.57079637, 2.42079926
0.26552, 1.57079637, 2.42191982
0.26552, 1.57079637, 2.42318964
0.26552, 1.57079637, 2.42381215
0.26552, 1.57079637, 2.42537880
0.26552, 1.57079637, 2.42640781
0.26552, 1.57079637, 2.42691708
0.26552, 1.57079637, 2.42741895
0.26552, 1.57079637, 2.42825818
0.26552, 1.57079637, 2.42956781
0.26552, 1.57079637, 2.43085647
0.26552, 1.57079637, 2.43159437
0.26552, 1.57079637, 2.43296123
0.26552, 1.57079637, 2.43375158
0.26552, 1.57079637, 2.43432736
0.26552, 1.57079637, 2.43579602
0.26552, 1.57079637, 2.43719578
0.26552, 1.57079637, 2.43805528
0.26552, 1.57079637, 2.43892026
0.26552, 1.57079637, 2.43893743
0.26552, 1.57079637, 2.44081283
0.26552, 1.57079637, 2.44180179
0.26552, 1.57079637, 2.44288754
0.26552, 1.57079637, 2.44292259
0.26552, 1.57079637, 2.44530082
0.26552, 1.57079637, 2.44564009
0.26552, 1.57079637, 2.44686365
0.26552, 1.57079637, 2.44764328
0.26552, 1.57079637, 2.44888115
0.26552, 1.57079637, 2.44995093
0.26552, 1.57079637, 2.45081019
0.26552, 1.57079637, 2.45184350
0.26552, 1.57079637, 2.45278907
0.26552, 1.57079637, 2.45403504
0.26552, 1.57079637, 2.45536900
0.26552, 1.57079637, 2.45639944
0.26552, 1.57079637, 2.45773697
0.26552, 1.57079637, 2.45773697
0.26552, 1.57079637, 2.45877862
0.26552, 1.57079637, 2.46038580
0.26552, 1.57079637, 2.46183991
0.26552, 1.57079637, 2.46207595
0.26552, 1.57079637, 2.46285319
0.26552, 1.57079637, 2.46389413
0.26552, 1.57079637, 2.46496558
0.26552, 1.57079637, 2.46541452
0.26552, 1.57079637, 2.46699452
0.26552, 1.57079637, 2.46799278
0.26552, 1.57079637, 2.46799278
0.26552, 1.57079637, 2.46974874
0.26552, 1.57079637, 2.47100449
0.26552, 1.57079637, 2.47139335
0.26551, 1.57079637, 2.47139335
0.26552, 1.57079637, 2.47399807
0.26552, 1.57079637, 2.47479439
0.26552, 1.57079637, 2.47667360
0.26552, 1.57079637, 2.47671509
0.26552, 1.57079637, 2.47819924
0.26552, 1.57079637, 2.47935510
0.26552, 1.57079637, 2.47987175
0.26552, 1.57079637, 2.48138595
0.26552, 1.57079637, 2.48179960
0.26552, 1.57079637, 2.48263240
0.26552, 1.57079637, 2.48349166
0.26552, 1.57079637, 2.48498821
0.26552, 1.57079637, 2.48594332
0.26552, 1.57079637, 2.48691654
0.26552, 1.57079637, 2.48801494
0.26552, 1.57079637, 2.48892808
0.26552, 1.57079637, 2.48989773
0.26552, 1.57079637, 2.49080729
0.26552, 1.57079637, 2.49177551
0.26552, 1.57079637, 2.49299860
0.26552, 1.57079637, 2.49394727
0.26552, 1.57079637, 2.49493885
0.26552, 1.57079637, 2.49609041
0.26552, 1.57079637, 2.49666357
0.26552, 1.57079637, 2.49782491
0.26552, 1.57079637, 2.49956083
0.26552, 1.57079637, 2.50012159
0.26552, 1.57079637, 2.50069451
0.26551, 1.57079637, 2.50069451
0.26552, 1.57079637, 2.50327253
0.26552, 1.57079637, 2.50328827
0.26551, 1.57079637, 2.50328827
0.26552, 1.57079637, 2.50583005
0.26552, 1.57079637, 2.50583005
0.26552, 1.57079637, 2.50779343
0.26552, 1.57079637, 2.50896907
0.26552, 1.57079637, 2.50997472
0.26552, 1.57079637, 2.51042604
0.26552, 1.57079637, 2.51172209
0.26552, 1.57079637, 2.51340103
0.26552, 1.57079637, 2.51381421
0.26552, 1.57079637, 2.51546550
0.26552, 1.57079637, 2.51599026
0.26552, 1.57079637, 2.51668215
0.26551, 1.57079637, 2.51671147
0.26552, 1.57079637, 2.51893735
0.26552, 1.57079637, 2.51941228
0.26551, 1.57079637, 2.51941228
0.26552, 1.57079637, 2.52161574
0.26552, 1.57079637, 2.52313471
0.26552, 1.57079637, 2.52407980
0.26552, 1.57079637, 2.52557898
0.26552, 1.57079637, 2.52639341
0.26552, 1.57079637, 2.52749610
0.26552, 1.57079637, 2.52832651
0.26552, 1.57079637, 2.52934790
0.26552, 1.57079637, 2.53020883
0.26552, 1.57079637, 2.53071761
0.26552, 1.57079637, 2.53091216
0.26552, 1.57079637, 2.53273749
0.26552, 1.57079637, 2.53436017
0.26552, 1.57079637, 2.53544402
0.26552, 1.57079637, 2.53635192
0.26552, 1.57079637, 2.53716350
0.26552, 1.57079637, 2.53724194
0.26552, 1.57079637, 2.53881121
0.26552, 1.57079637, 2.53884339
0.26552, 1.57079637, 2.54004216
0.26552, 1.57079637, 2.54218960
0.26552, 1.57079637, 2.54279399
0.26552, 1.57079637, 2.54335308
0.26552, 1.57079637, 2.54483819
0.26552, 1.57079637, 2.54663301
0.26552, 1.57079637, 2.54679084
0.26552, 1.57079637, 2.54756927
0.26552, 1.57079637, 2.54911280
0.26552, 1.57079637, 2.54985666
0.26552, 1.57079637, 2.54985666
0.26552, 1.57079637, 2.55182242
0.26552, 1.57079637, 2.55277205
0.26552, 1.57079637, 2.55379581
0.26552, 1.57079637, 2.55488205
0.26552, 1.57079637, 2.55602789
0.26552, 1.57079637, 2.55636096
0.26552, 1.57079637, 2.55803323
0.26552, 1.57079637, 2.55894732
0.26552, 1.57079637, 2.56006813
0.26552, 1.57079637, 2.56173515
0.26552, 1.57079637, 2.56174636
0.26552, 1.57079637, 2.56287122
0.26552, 1.57079637, 2.56474257
0.26552, 1.57079637, 2.56480002
0.26552, 1.57079637, 2.56675982
0.26552, 1.57079637, 2.56698895
0.26552, 1.57079637, 2.56781483
0.26552, 1.57079637, 2.56832361
0.26552, 1.57079637, 2.56970620
0.26552, 1.57079637, 2.57039237
0.26552, 1.57079637, 2.57277060
0.26552, 1.57079637, 2.57363725
0.26552, 1.57079637, 2.57365036
0.26552, 1.57079637, 2.57534242
0.26552, 1.57079637, 2.57663751
0.26552, 1.57079637, 2.57678604
0.26552, 1.57079637, 2.57804656
0.26552, 1.57079637, 2.57885599
0.26552, 1.57079637, 2.58062649
0.26552, 1.57079637, 2.58062649
0.26552, 1.57079637, 2.58184481
0.26552, 1.57079637, 2.58184481
0.26552, 1.57079637, 2.58471489
0.26552, 1.57079637, 2.58481193
0.26552, 1.57079637, 2.58669829
0.26552, 1.57079637, 2.58674788
0.26552, 1.57079637, 2.58852816
0.26552, 1.57079637, 2.58875680
0.26552, 1.57079637, 2.58886647
0.26552, 1.57079637, 2.59094000
0.26552, 1.57079637, 2.59207702
0.26552, 1.57079637, 2.59253192
0.26552, 1.57079637, 2.59382749
0.26552, 1.57079637, 2.59388447
0.26552, 1.57079637, 2.59570146
0.26552, 1.57079637, 2.59681249
0.26552, 1.57079637, 2.59864712
0.26552, 1.57079637, 2.59865928
0.26552, 1.57079637, 2.60056448
0.26552, 1.57079637, 2.60167098
0.26552, 1.57079637, 2.60176897
0.26551, 1.57079637, 2.60179806
0.26552, 1.57079637, 2.60454297
0.26552, 1.57079637, 2.60543990
0.26552, 1.57079637, 2.60586929
0.26552, 1.57079637, 2.60761762
0.26552, 1.57079637, 2.60784626
0.26552, 1.57079637, 2.60963845
0.26552, 1.57079637, 2.60978627
0.26552, 1.57079637, 2.61103821
0.26552, 1.57079637, 2.61105514
0.26552, 1.57079637, 2.61297679
0.26552, 1.57079637, 2.61385918
0.26552, 1.57079637, 2.61554122
0.26552, 1.57079637, 2.61582828
0.26552, 1.57079637, 2.61672878
0.26552, 1.57079637, 2.61742330
0.26552, 1.57079637, 2.61868763
0.26552, 1.57079637, 2.62007999
0.26552, 1.57079637, 2.62106562
0.26552, 1.57079637, 2.62243772
0.26552, 1.57079637, 2.62284708
0.26552, 1.57079637, 2.62353253
0.26552, 1.57079637, 2.62389898
0.26552, 1.57079637, 2.62541246
0.26552, 1.57079637, 2.62769365
0.26552, 1.57079637, 2.62778831
0.26552, 1.57079637, 2.62834144
0.26552, 1.57079637, 2.62912369
0.26552, 1.57079637, 2.63080406
0.26552, 1.57079637, 2.63188434
0.26552, 1.57079637, 2.63373446
0.26552, 1.57079637, 2.63380814
0.26552, 1.57079637, 2.63428545
0.26552, 1.57079637, 2.63588619
0.26552, 1.57079637, 2.63716125
0.26552, 1.57079637, 2.63774896
0.26552, 1.57079637, 2.63957739
0.26552, 1.57079637, 2.63988590
0.26552, 1.57079637, 2.64109778
0.26552, 1.57079637, 2.64158487
0.26552, 1.57079637, 2.64283228
0.26552, 1.57079637, 2.64323711
0.26552, 1.57079637, 2.64494777
0.26552, 1.57079637, 2.64558506
0.26551, 1.57079637, 2.64558506
0.26552, 1.57079637, 2.64836001
0.26552, 1.57079637, 2.64899850
0.26552, 1.57079637, 2.64954376
0.26552, 1.57079637, 2.65065575
0.26552, 1.57079637, 2.65194416
0.26552, 1.57079637, 2.65293694
0.26552, 1.57079637, 2.65384865
0.26552, 1.57079637, 2.65478373
0.26552, 1.57079637, 2.65569091
0.26552, 1.57079637, 2.65696049
0.26552, 1.57079637, 2.65776491
0.26552, 1.57079637, 2.65885949
0.26552, 1.57079637, 2.66001034
0.26552, 1.57079637, 2.66114974
0.26552, 1.57079637, 2.66201854
0.26552, 1.57079637, 2.66310549
0.26552, 1.57079637, 2.66364408
0.26551, 1.57079637, 2.66367102
0.26552, 1.57079637, 2.66570520
0.26552, 1.57079637, 2.66708088
0.26552, 1.57079637, 2.66790605
0.26552, 1.57079637, 2.66867542
0.26552, 1.57079637, 2.66996503
0.26552, 1.57079637, 2.67150211
0.26552, 1.57079637, 2.67257714
0.26552, 1.57079637, 2.67267990
0.26552, 1.57079637, 2.67403221
0.26552, 1.57079637, 2.67524719
0.26552, 1.57079637, 2.67610598
0.26552, 1.57079637, 2.67681694
0.26552, 1.57079637, 2.67762733
0.26552, 1.57079637, 2.67883587
0.26552, 1.57079637, 2.68031383
0.26552, 1.57079637, 2.68070674
0.26552, 1.57079637, 2.68234706
0.26552, 1.57079637, 2.68319416
0.26552, 1.57079637, 2.68363214
0.26552, 1.57079637, 2.68480635
0.26552, 1.57079637, 2.68658733
0.26552, 1.57079637, 2.68677735
0.26552, 1.57079637, 2.68789315
0.26552, 1.57079637, 2.68887258
0.26552, 1.57079637, 2.68997765
0.26552, 1.57079637, 2.69087791
0.26552, 1.57079637, 2.69171023
0.26552, 1.57079637, 2.69358897
0.26552, 1.57079637, 2.69395995
0.26552, 1.57079637, 2.69399405
0.26552, 1.57079637, 2.69588137
0.26552, 1.57079637, 2.69599390
0.26552, 1.57079637, 2.69845939
0.26552, 1.57079637, 2.69888496
0.26552, 1.57079637, 2.69984937
0.26552, 1.57079637, 2.70085549
0.26552, 1.57079637, 2.70177054
0.26552, 1.57079637, 2.70275116
0.26552, 1.57079637, 2.70365882
0.26552, 1.57079637, 2.70527077
0.26552, 1.57079637, 2.70604157
0.26552, 1.57079637, 2.70675349
0.26552, 1.57079637, 2.70784330
0.26552, 1.57079637, 2.70874572
0.26552, 1.57079637, 2.70955443
0.26552, 1.57079637, 2.71088743
0.26552, 1.57079637, 2.71259832
0.26552, 1.57079637, 2.71276498
0.26552, 1.57079637, 2.71379089
0.26552, 1.57079637, 2.71485496
0.26552, 1.57079637, 2.71604800
0.26552, 1.57079637, 2.71753311
0.26552, 1.57079637, 2.71763659
0.26552, 1.57079637, 2.71880364
0.26552, 1.57079637, 2.72026467
0.26552, 1.57079637, 2.72091556
0.26552, 1.57079637, 2.72173595
0.26552, 1.57079637, 2.72292995
0.26552, 1.57079637, 2.72465301
0.26552, 1.57079637, 2.72484732
0.26552, 1.57079637, 2.72612238
0.26552, 1.57079637, 2.72760892
0.26552, 1.57079637, 2.72795486
0.26552, 1.57079637, 2.72881317
0.26552, 1.57079637, 2.73002052
0.26552, 1.57079637, 2.73002052
0.26552, 1.57079637, 2.73205590
0.26552, 1.57079637, 2.73205590
0.26552, 1.57079637, 2.73403072
0.26552, 1.57079637, 2.73499537
0.26552, 1.57079637, 2.73593926
0.26552, 1.57079637, 2.73673749
0.26552, 1.57079637, 2.73793626
0.26552, 1.57079637, 2.73899913
0.26552, 1.57079637, 2.73995090
0.26552, 1.57079637, 2.74080062
0.26552, 1.57079637, 2.74241710
0.26552, 1.57079637, 2.74288726
0.26552, 1.57079637, 2.74383330
0.26552, 1.57079637, 2.74484086
0.26552, 1.57079637, 2.74599767
0.26552, 1.57079637, 2.74671435
0.26552, 1.57079637, 2.74818301
0.26552, 1.57079637, 2.74863172
0.26552, 1.57079637, 2.74991345
0.26552, 1.57079637, 2.75112271
0.26552, 1.57079637, 2.75166845
0.26552, 1.57079637, 2.75276423
0.26552, 1.57079637, 2.75388551
0.26552, 1.57079637, 2.75496864
0.26552, 1.57079637, 2.75591350
0.26552, 1.57079637, 2.75687408
0.26552, 1.57079637, 2.75775528
0.26552, 1.57079637, 2.75871468
0.26552, 1.57079637, 2.75977588
0.26552, 1.57079637, 2.76102328
0.26552, 1.57079637, 2.76117563
0.26551, 1.57079637, 2.76179171
0.26552, 1.57079637, 2.76487231
0.26552, 1.57079637, 2.76506400
0.26552, 1.57079637, 2.76579213
0.26552, 1.57079637, 2.76707673
0.26552, 1.57079637, 2.76886082
0.26552, 1.57079637, 2.76903248
0.26552, 1.57079637, 2.76981401
0.26552, 1.57079637, 2.77169394
0.26552, 1.57079637, 2.77188492
0.26552, 1.57079637, 2.77283549
0.26552, 1.57079637, 2.77382064
0.26552, 1.57079637, 2.77429414
0.26552, 1.57079637, 2.77590227
0.26552, 1.57079637, 2.77636313
0.26552, 1.57079637, 2.77792239
0.26552, 1.57079637, 2.77892494
0.26552, 1.57079637, 2.77980542
0.26552, 1.57079637, 2.78085804
0.26552, 1.57079637, 2.78166223
0.26552, 1.57079637, 2.78269315
0.26552, 1.57079637, 2.78392386
0.26552, 1.57079637, 2.78489470
0.26552, 1.57079637, 2.78535843
0.26552, 1.57079637, 2.78759527
0.26552, 1.57079637, 2.78774333
0.26552, 1.57079637, 2.78875494
0.26552, 1.57079637, 2.78974938
0.26552, 1.57079637, 2.79035115
0.26552, 1.57079637, 2.79241705
0.26552, 1.57079637, 2.79285002
0.26552, 1.57079637, 2.79377127
0.26552, 1.57079637, 2.79479074
0.26552, 1.57079637, 2.79588461
0.26552, 1.57079637, 2.79755640
0.26552, 1.57079637, 2.79760957
0.26552, 1.57079637, 2.79886103
0.26552, 1.57079637, 2.79894090
0.26552, 1.57079637, 2.80076790
0.26552, 1.57079637, 2.80148435
0.26552, 1.57079637, 2.80269599
0.26552, 1.57079637, 2.80378294
0.26552, 1.57079637, 2.80483055
0.26552, 1.57079637, 2.80590820
0.26552, 1.57079637, 2.80715942
0.26552, 1.57079637, 2.80783081
0.26552, 1.57079637, 2.80878758
0.26552, 1.57079637, 2.80959916
0.26552, 1.57079637, 2.81060004
0.26552, 1.57079637, 2.81182694
0.26552, 1.57079637, 2.81240273
0.26552, 1.57079637, 2.81451321
0.26552, 1.57079637, 2.81466889
0.26552, 1.57079637, 2.81607652
0.26552, 1.57079637, 2.81663990
0.26552, 1.57079637, 2.81765318
0.26551, 1.57079637, 2.81773543
0.26552, 1.57079637, 2.81965876
0.26552, 1.57079637, 2.82103729
0.26552, 1.57079637, 2.82158375
0.26552, 1.57079637, 2.82347155
0.26552, 1.57079637, 2.82402587
0.26552, 1.57079637, 2.82466340
0.26552, 1.57079637, 2.82594395
0.26552, 1.57079637, 2.82694459
0.26552, 1.57079637, 2.82793355
0.26552, 1.57079637, 2.82875609
0.26552, 1.57079637, 2.83009195
0.26552, 1.57079637, 2.83070898
0.26552, 1.57079637, 2.83176136
0.26552, 1.57079637, 2.83313823
0.26552, 1.57079637, 2.83365488
0.26552, 1.57079637, 2.83545947
0.26552, 1.57079637, 2.83606124
0.26552, 1.57079637, 2.83765030
0.26552, 1.57079637, 2.83771110
0.26552, 1.57079637, 2.83951211
0.26552, 1.57079637, 2.83960533
0.26552, 1.57079637, 2.84161830
0.26552, 1.57079637, 2.84167051
0.26552, 1.57079637, 2.84312415
0.26552, 1.57079637, 2.84375811
0.26552, 1.57079637, 2.84516144
0.26552, 1.57079637, 2.84679246
0.26552, 1.57079637, 2.84679294
0.26551, 1.57079637, 2.84679294
0.26552, 1.57079637, 2.84881234
0.26552, 1.57079637, 2.84996057
0.26552, 1.57079637, 2.84996057
0.26552, 1.57079637, 2.85182571
0.26552, 1.57079637, 2.85306120
0.26552, 1.57079637, 2.85407233
0.26552, 1.57079637, 2.85407233
0.26552, 1.57079637, 2.85659313
0.26552, 1.57079637, 2.85670757
0.26552, 1.57079637, 2.85772085
0.26552, 1.57079637, 2.85876036
0.26552, 1.57079637, 2.85981131
0.26552, 1.57079637, 2.86081338
0.26552, 1.57079637, 2.86089182
0.26552, 1.57079637, 2.86282825
0.26552, 1.57079637, 2.86396408
0.26552, 1.57079637, 2.86494994
0.26552, 1.57079637, 2.86570215
0.26552, 1.57079637, 2.86669540
0.26552, 1.57079637, 2.86768842
0.26552, 1.57079637, 2.86788058
