9.999999776482582092e-03,5.819525718688964844e+00,2.566120883784606121e-06,1.892818331718444824e+00,-6.688068509101867676e-01,1.892818212509155273e+00,1.157672882080078125e+00,1.570793271064758301e+00
1.099999994039535522e-01,5.819539546966552734e+00,-4.071241122005631041e-09,2.006563186645507812e+00,-6.181973814964294434e-01,2.006563425064086914e+00,1.155202031135559082e+00,1.570796132087707520e+00
2.100000083446502686e-01,5.819459915161132812e+00,1.917875493973042467e-07,2.111078262329101562e+00,-5.297061204910278320e-01,2.111078262329101562e+00,1.155810356140136719e+00,1.570796608924865723e+00
3.100000023841857910e-01,5.819452762603759766e+00,-1.669849041263660183e-07,2.206240892410278320e+00,-4.182706475257873535e-01,2.206240892410278320e+00,1.154966711997985840e+00,1.570796132087707520e+00
4.099999964237213135e-01,5.819456577301025391e+00,1.973166803281856119e-07,2.310933113098144531e+00,-3.294113874435424805e-01,2.310933113098144531e+00,1.155767202377319336e+00,1.570796608924865723e+00
5.099999904632568359e-01,5.819453239440917969e+00,-1.712134434228573809e-07,2.406302213668823242e+00,-2.184168845415115356e-01,2.406302213668823242e+00,1.154977202415466309e+00,1.570796132087707520e+00
6.100000143051147461e-01,5.819457054138183594e+00,3.192686222064367030e-07,2.510877847671508789e+00,-1.292787939310073853e-01,2.510878086090087891e+00,1.155759334564208984e+00,1.570796728134155273e+00
7.100000381469726562e-01,5.819453716278076172e+00,-3.128774324068217538e-07,2.606328487396240234e+00,-1.847788877785205841e-02,2.606328248977661133e+00,1.154982566833496094e+00,1.570796012878417969e+00
8.100000023841857910e-01,5.819457054138183594e+00,3.295146484560973477e-07,2.710854768753051758e+00,7.077655941247940063e-02,2.710854768753051758e+00,1.155755996704101562e+00,1.570796728134155273e+00
9.100000262260437012e-01,5.819453716278076172e+00,-1.747518467709596734e-07,2.806339502334594727e+00,1.814961731433868408e-01,2.806339263916015625e+00,1.154984712600708008e+00,1.570796132087707520e+00
1.009999990463256836e+00,5.819456577301025391e+00,1.842051915446063504e-07,2.910844564437866211e+00,2.708007097244262695e-01,2.910844802856445312e+00,1.155754446983337402e+00,1.570796608924865723e+00
1.110000014305114746e+00,5.819454193115234375e+00,-1.718831299513112754e-07,3.006344795227050781e+00,3.814837038516998291e-01,3.006344795227050781e+00,1.154985666275024414e+00,1.570796132087707520e+00
1.210000038146972656e+00,5.819457054138183594e+00,1.939236966563839815e-07,3.110839366912841797e+00,4.708134531974792480e-01,3.110839366912841797e+00,1.155753612518310547e+00,1.570796608924865723e+00
1.310000061988830566e+00,5.819454193115234375e+00,-1.741524044973630225e-07,3.206348419189453125e+00,5.814760923385620117e-01,3.206348180770874023e+00,1.154986381530761719e+00,1.570796132087707520e+00
1.409999966621398926e+00,5.819457530975341797e+00,3.085311561790149426e-07,3.310835599899291992e+00,6.708217859268188477e-01,3.310835599899291992e+00,1.155753135681152344e+00,1.570796728134155273e+00
1.509999990463256836e+00,5.819454669952392578e+00,-3.133353061457455624e-07,3.406350135803222656e+00,7.814710736274719238e-01,3.406350374221801758e+00,1.154986858367919922e+00,1.570796012878417969e+00
1.610000014305114746e+00,5.819457054138183594e+00,3.338601004543306772e-07,3.510834693908691406e+00,8.708246350288391113e-01,3.510834455490112305e+00,1.155752897262573242e+00,1.570796728134155273e+00
1.710000038146972656e+00,5.819454193115234375e+00,-1.796783379859334673e-07,3.606350660324096680e+00,9.814705848693847656e-01,3.606350421905517578e+00,1.154986858367919922e+00,1.570796132087707520e+00
1.810000061988830566e+00,5.819456577301025391e+00,1.768225530440759030e-07,3.710834503173828125e+00,1.070825099945068359e+00,3.710834503173828125e+00,1.155752897262573242e+00,1.570796608924865723e+00
