9.999999776482582092e-03,7.594221115112304688e+00,2.776984691619873047e+00,1.581960558891296387e+00,-1.559643149375915527e+00,-1.559636473655700684e+00,9.479799866676330566e-01,7.328476905822753906e-01
1.999999955296516418e-02,7.594121456146240234e+00,2.776984691619873047e+00,1.581960558891296387e+00,-1.559643149375915527e+00,-1.559636473655700684e+00,9.479799866676330566e-01,7.328476905822753906e-01
2.999999932944774628e-02,7.594211578369140625e+00,2.776389837265014648e+00,1.597774028778076172e+00,-1.543782353401184082e+00,-1.543790936470031738e+00,9.472979307174682617e-01,7.331529855728149414e-01
3.999999910593032837e-02,7.594186305999755859e+00,2.777913093566894531e+00,1.606238842010498047e+00,-1.535474419593811035e+00,-1.535431385040283203e+00,9.476399421691894531e-01,7.338981032371520996e-01
4.999999701976776123e-02,7.594186305999755859e+00,2.778411388397216797e+00,1.617365598678588867e+00,-1.524281978607177734e+00,-1.524263262748718262e+00,9.485369920730590820e-01,7.332515716552734375e-01
5.999999865889549255e-02,7.594217300415039062e+00,2.777792215347290039e+00,1.628416538238525391e+00,-1.513185501098632812e+00,-1.513180732727050781e+00,9.479494094848632812e-01,7.336217164993286133e-01
7.000000029802322388e-02,7.594191551208496094e+00,2.776889085769653320e+00,1.635635972023010254e+00,-1.505890607833862305e+00,-1.505920529365539551e+00,9.475759267807006836e-01,7.334929108619689941e-01
7.999999821186065674e-02,7.594191551208496094e+00,2.776089429855346680e+00,1.646423935890197754e+00,-1.495070219039916992e+00,-1.495117187500000000e+00,9.472613930702209473e-01,7.333043813705444336e-01
8.999999612569808960e-02,7.594222068786621094e+00,2.776904344558715820e+00,1.658667206764221191e+00,-1.482937216758728027e+00,-1.482931256294250488e+00,9.475008249282836914e-01,7.335455417633056641e-01
9.999999403953552246e-02,7.594221115112304688e+00,2.777758836746215820e+00,1.668986082077026367e+00,-1.472599864006042480e+00,-1.472600698471069336e+00,9.479202628135681152e-01,7.337346076965332031e-01
1.099999994039535522e-01,7.594123840332031250e+00,2.778126001358032227e+00,1.672595858573913574e+00,-1.469070553779602051e+00,-1.468999385833740234e+00,9.465436339378356934e-01,7.342803478240966797e-01
1.199999973177909851e-01,7.594213008880615234e+00,2.777923345565795898e+00,1.688320159912109375e+00,-1.453287720680236816e+00,-1.453295111656188965e+00,9.482578635215759277e-01,7.342430353164672852e-01
1.299999952316284180e-01,7.594082355499267578e+00,2.776126861572265625e+00,1.691097021102905273e+00,-1.450241446495056152e+00,-1.450484991073608398e+00,9.484207630157470703e-01,7.332862615585327148e-01
1.400000005960464478e-01,7.594032287597656250e+00,2.776102066040039062e+00,1.701313495635986328e+00,-1.439627170562744141e+00,-1.440066695213317871e+00,9.477329850196838379e-01,7.330272793769836426e-01
1.499999910593032837e-01,7.594060897827148438e+00,2.776509046554565430e+00,1.712293624877929688e+00,-1.428928613662719727e+00,-1.428890109062194824e+00,9.469395279884338379e-01,7.328603863716125488e-01
1.599999964237213135e-01,7.594219207763671875e+00,2.777146816253662109e+00,1.730163574218750000e+00,-1.411429286003112793e+00,-1.411433458328247070e+00,9.467687606811523438e-01,7.333709597587585449e-01
1.700000017881393433e-01,7.594137668609619141e+00,2.775410890579223633e+00,1.732987523078918457e+00,-1.408702135086059570e+00,-1.408626079559326172e+00,9.479789733886718750e-01,7.325434684753417969e-01
