9.999999776482582092e-03,3.449756145477294922e+00,-1.844652579165995121e-03,3.436705172061920166e-01,3.436701297760009766e-01,3.436701297760009766e-01,6.160815954208374023e-01,9.538947939872741699e-01
1.999999955296516418e-02,3.449742317199707031e+00,6.947969086468219757e-05,3.521188795566558838e-01,3.521228730678558350e-01,3.521228730678558350e-01,6.163030862808227539e-01,9.556840062141418457e-01
2.999999932944774628e-02,3.449739456176757812e+00,1.131089084083214402e-05,3.620440363883972168e-01,3.620201349258422852e-01,3.620201349258422852e-01,6.163445115089416504e-01,9.556186199188232422e-01
3.999999910593032837e-02,3.449719429016113281e+00,8.535051165381446481e-06,3.715577125549316406e-01,3.715332150459289551e-01,3.715332150459289551e-01,6.163519024848937988e-01,9.556167125701904297e-01
4.999999701976776123e-02,3.449753999710083008e+00,-8.208851795643568039e-06,3.825815320014953613e-01,3.825833797454833984e-01,3.825833797454833984e-01,6.163277626037597656e-01,9.555899500846862793e-01
5.999999865889549255e-02,3.449754238128662109e+00,3.038480645045638084e-05,3.926044702529907227e-01,3.926127254962921143e-01,3.926127254962921143e-01,6.162971854209899902e-01,9.556254148483276367e-01
7.000000029802322388e-02,3.449758052825927734e+00,1.043061092786956578e-05,4.028747081756591797e-01,4.028587639331817627e-01,4.028587639331817627e-01,6.163260340690612793e-01,9.556111693382263184e-01
7.999999821186065674e-02,3.449749946594238281e+00,1.308634364249883220e-05,4.123241603374481201e-01,4.124047160148620605e-01,4.124047160148620605e-01,6.163291335105895996e-01,9.556134343147277832e-01
8.999999612569808960e-02,3.449732542037963867e+00,-1.049835987032565754e-06,4.220073521137237549e-01,4.217586815357208252e-01,4.217586815357208252e-01,6.163577437400817871e-01,9.556086063385009766e-01
9.999999403953552246e-02,3.449743986129760742e+00,3.235830263292882591e-06,4.323747754096984863e-01,4.320643246173858643e-01,4.320643246173858643e-01,6.163474917411804199e-01,9.556090831756591797e-01
1.099999994039535522e-01,3.449752569198608398e+00,4.253755378158530220e-06,4.424804151058197021e-01,4.425193071365356445e-01,4.425193071365356445e-01,6.163479685783386230e-01,9.556071758270263672e-01
1.199999973177909851e-01,3.449753284454345703e+00,9.275524462282191962e-06,4.525119066238403320e-01,4.525564610958099365e-01,4.525564610958099365e-01,6.163273453712463379e-01,9.556088447570800781e-01
1.299999952316284180e-01,3.449752092361450195e+00,-4.865345908910967410e-05,4.625974297523498535e-01,4.624469876289367676e-01,4.624469876289367676e-01,6.163085699081420898e-01,9.555022716522216797e-01
1.400000005960464478e-01,3.449752569198608398e+00,9.763543857843615115e-06,4.723607599735260010e-01,4.725827276706695557e-01,4.725827276706695557e-01,6.163370013236999512e-01,9.556037187576293945e-01
1.499999910593032837e-01,3.449756145477294922e+00,1.179867194878170267e-05,4.826442003250122070e-01,4.827473163604736328e-01,4.827473163604736328e-01,6.163306236267089844e-01,9.556041955947875977e-01
1.599999964237213135e-01,3.449758768081665039e+00,-2.609683724585920572e-04,4.937556982040405273e-01,4.929403662681579590e-01,4.929403662681579590e-01,6.163084506988525391e-01,9.556706547737121582e-01
1.700000017881393433e-01,3.449752092361450195e+00,-8.564438030589371920e-05,5.031555294990539551e-01,5.021556615829467773e-01,5.021556615829467773e-01,6.163338422775268555e-01,9.555388689041137695e-01
1.800000071525573730e-01,3.449737548828125000e+00,1.559642405482009053e-04,5.099200010299682617e-01,5.130560994148254395e-01,5.130560994148254395e-01,6.164531111717224121e-01,9.558044672012329102e-01
1.899999976158142090e-01,3.449753046035766602e+00,-1.926423101394902915e-05,5.226762890815734863e-01,5.224547982215881348e-01,5.224547982215881348e-01,6.163447499275207520e-01,9.555865526199340820e-01
2.000000029802322388e-01,3.449725866317749023e+00,2.062306157313287258e-05,5.315067768096923828e-01,5.317291021347045898e-01,5.317291021347045898e-01,6.164778470993041992e-01,9.556733369827270508e-01
2.100000083446502686e-01,3.449725151062011719e+00,5.093192885397002101e-05,5.414139032363891602e-01,5.417863726615905762e-01,5.417863726615905762e-01,6.163642406463623047e-01,9.556660056114196777e-01
2.199999988079071045e-01,3.449754238128662109e+00,-1.043571955960942432e-05,5.526343584060668945e-01,5.525751709938049316e-01,5.525751709938049316e-01,6.163325905799865723e-01,9.555897712707519531e-01
2.300000041723251343e-01,3.449753761291503906e+00,6.794535875087603927e-05,5.623171329498291016e-01,5.627074241638183594e-01,5.627074241638183594e-01,6.162878870964050293e-01,9.556453824043273926e-01
